# Eneut      Thermonucl. Beam-target Beam-beam
 1.8750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.8850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.8950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 1.9950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.0050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.0150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.0250e+03  0.0000e+00  0.0000e+00  7.5272e+00
 2.0350e+03  0.0000e+00  0.0000e+00  6.5953e+01
 2.0450e+03  0.0000e+00  0.0000e+00  3.3666e+02
 2.0550e+03  0.0000e+00  0.0000e+00  3.8658e+02
 2.0650e+03  0.0000e+00  0.0000e+00  2.3591e+03
 2.0750e+03  0.0000e+00  0.0000e+00  6.5570e+03
 2.0850e+03  0.0000e+00  0.0000e+00  5.6407e+03
 2.0950e+03  0.0000e+00  0.0000e+00  8.1203e+03
 2.1050e+03  0.0000e+00  0.0000e+00  1.9538e+04
 2.1150e+03  0.0000e+00  0.0000e+00  2.2478e+04
 2.1250e+03  0.0000e+00  8.1509e+05  6.2517e+04
 2.1350e+03  0.0000e+00  5.1498e+04  9.1800e+04
 2.1450e+03  0.0000e+00  1.9980e+04  1.0132e+05
 2.1550e+03  0.0000e+00  2.0554e+05  1.5621e+05
 2.1650e+03  0.0000e+00  1.3480e+06  1.8668e+05
 2.1750e+03  0.0000e+00  1.1736e+07  2.4906e+05
 2.1850e+03  0.0000e+00  1.9477e+07  3.7845e+05
 2.1950e+03  0.0000e+00  3.6288e+07  4.2829e+05
 2.2050e+03  0.0000e+00  7.6277e+07  6.0792e+05
 2.2150e+03  0.0000e+00  1.5616e+08  7.1778e+05
 2.2250e+03  0.0000e+00  3.3986e+08  9.9727e+05
 2.2350e+03  7.5569e+06  5.3621e+08  1.2936e+06
 2.2450e+03  2.8047e+01  9.0328e+08  1.4407e+06
 2.2550e+03  4.7447e+06  1.2180e+09  1.5655e+06
 2.2650e+03  9.2370e+06  1.6037e+09  1.8695e+06
 2.2750e+03  5.9599e+07  2.1021e+09  2.2409e+06
 2.2850e+03  7.7471e+07  2.6383e+09  2.6726e+06
 2.2950e+03  8.4414e+07  3.2253e+09  2.9773e+06
 2.3050e+03  1.7296e+08  3.5847e+09  3.4819e+06
 2.3150e+03  4.2183e+08  3.9936e+09  3.5911e+06
 2.3250e+03  5.5320e+08  4.3247e+09  4.6207e+06
 2.3350e+03  1.0139e+09  4.8944e+09  5.0526e+06
 2.3450e+03  1.5942e+09  5.0695e+09  5.7118e+06
 2.3550e+03  1.7308e+09  5.1346e+09  6.1174e+06
 2.3650e+03  2.5608e+09  5.4125e+09  6.9764e+06
 2.3750e+03  3.7345e+09  5.3338e+09  7.6711e+06
 2.3850e+03  4.2001e+09  5.6650e+09  8.3404e+06
 2.3950e+03  6.6002e+09  5.4263e+09  9.5268e+06
 2.4050e+03  7.3394e+09  5.2984e+09  9.5845e+06
 2.4150e+03  9.7020e+09  5.4987e+09  1.0044e+07
 2.4250e+03  1.1494e+10  5.3138e+09  1.1177e+07
 2.4350e+03  1.4879e+10  5.6386e+09  1.1116e+07
 2.4450e+03  1.5249e+10  5.5671e+09  1.1471e+07
 2.4550e+03  1.5171e+10  5.3629e+09  1.1889e+07
 2.4650e+03  1.5368e+10  5.2463e+09  1.2200e+07
 2.4750e+03  1.4174e+10  5.1002e+09  1.2836e+07
 2.4850e+03  1.4004e+10  5.1547e+09  1.2172e+07
 2.4950e+03  1.1856e+10  5.2312e+09  1.2726e+07
 2.5050e+03  7.7173e+09  5.2151e+09  1.2226e+07
 2.5150e+03  6.7110e+09  5.4450e+09  1.1485e+07
 2.5250e+03  6.2609e+09  5.1452e+09  1.1407e+07
 2.5350e+03  3.8280e+09  5.3109e+09  1.1736e+07
 2.5450e+03  3.0319e+09  5.1224e+09  1.1449e+07
 2.5550e+03  2.3735e+09  5.0917e+09  1.0296e+07
 2.5650e+03  1.4352e+09  5.1720e+09  9.9361e+06
 2.5750e+03  1.2581e+09  5.0389e+09  8.2082e+06
 2.5850e+03  4.6413e+08  4.9884e+09  8.7172e+06
 2.5950e+03  3.5161e+08  4.7158e+09  7.9709e+06
 2.6050e+03  2.4747e+08  4.9134e+09  7.4589e+06
 2.6150e+03  2.6308e+08  4.4734e+09  5.8358e+06
 2.6250e+03  9.3833e+07  4.2777e+09  5.6022e+06
 2.6350e+03  4.6669e+07  4.0483e+09  5.0298e+06
 2.6450e+03  2.1984e+07  3.1581e+09  4.7931e+06
 2.6550e+03  1.0635e+06  2.9272e+09  4.2878e+06
 2.6650e+03  1.8611e+07  2.3956e+09  3.6978e+06
 2.6750e+03  6.2541e+06  1.9679e+09  3.2049e+06
 2.6850e+03  8.5003e-03  1.5690e+09  2.6483e+06
 2.6950e+03  5.6703e+06  1.1362e+09  2.1663e+06
 2.7050e+03  0.0000e+00  7.1515e+08  2.0839e+06
 2.7150e+03  0.0000e+00  3.4597e+08  1.7468e+06
 2.7250e+03  0.0000e+00  2.2204e+08  1.2663e+06
 2.7350e+03  0.0000e+00  9.3436e+07  1.1099e+06
 2.7450e+03  0.0000e+00  4.6363e+07  8.8397e+05
 2.7550e+03  0.0000e+00  3.2320e+07  7.1121e+05
 2.7650e+03  0.0000e+00  5.0380e+06  4.7643e+05
 2.7750e+03  0.0000e+00  1.3305e+07  3.3500e+05
 2.7850e+03  0.0000e+00  0.0000e+00  2.9973e+05
 2.7950e+03  0.0000e+00  0.0000e+00  2.8598e+05
 2.8050e+03  0.0000e+00  0.0000e+00  1.3764e+05
 2.8150e+03  0.0000e+00  0.0000e+00  1.5421e+05
 2.8250e+03  0.0000e+00  0.0000e+00  1.2383e+05
 2.8350e+03  0.0000e+00  0.0000e+00  9.0158e+04
 2.8450e+03  0.0000e+00  0.0000e+00  4.9891e+04
 2.8550e+03  0.0000e+00  0.0000e+00  1.4668e+04
 2.8650e+03  0.0000e+00  0.0000e+00  3.0656e+04
 2.8750e+03  0.0000e+00  0.0000e+00  9.6581e+03
 2.8850e+03  0.0000e+00  0.0000e+00  1.8061e+04
 2.8950e+03  0.0000e+00  0.0000e+00  2.8215e+03
 2.9050e+03  0.0000e+00  0.0000e+00  2.9962e+03
 2.9150e+03  0.0000e+00  0.0000e+00  2.4723e+03
 2.9250e+03  0.0000e+00  0.0000e+00  5.5499e-01
 2.9350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 2.9950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.0950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.1950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.2950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3850e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.3950e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4050e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4150e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4250e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4350e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4450e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4550e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4650e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4750e+03  0.0000e+00  0.0000e+00  0.0000e+00
 3.4850e+03  0.0000e+00  0.0000e+00  0.0000e+00
